,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new,spur_fallback
71,data/histories_unified/soletta,16873,2015-11-18_16-37-15.dimacs,2015-11-18_16-37-18.dimacs,spur,rejection,expectation_uniform,0.3241852577775717,1000.0,916.6666666666666,917.0,916.0,916.0,916.6666666666666,0.0,84.0,1160.0,
72,data/histories_unified/soletta,16873,2015-11-18_16-37-18.dimacs,2015-11-23_14-58-51.dimacs,spur,rejection,expectation_uniform,0.28890275582671165,1000.0,1000.0,1000.0,501.0,501.0,500.0003925594525,0.0,499.0,1048.0,
73,data/histories_unified/soletta,16873,2015-11-23_14-58-51.dimacs,2015-11-23_15-29-58.dimacs,spur,rejection,expectation_uniform,0.044064711779356,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
74,data/histories_unified/soletta,16873,2015-11-23_15-29-58.dimacs,2015-11-25_17-57-13.dimacs,spur,rejection,expectation_uniform,0.3147079087793827,1000.0,1000.0,1000.0,500.0,500.0,500.0,0.0,500.0,1050.0,
75,data/histories_unified/soletta,16873,2015-11-25_17-57-13.dimacs,2015-11-27_14-29-46.dimacs,spur,rejection,expectation_uniform,0.2915068082511425,1000.0,504.4263913649297,648.0,334.0,334.0,333.3333333333333,0.0,666.0,1049.0,
76,data/histories_unified/soletta,16873,2015-11-27_14-29-46.dimacs,2015-12-01_13-54-06.dimacs,spur,rejection,expectation_uniform,0.27971598505973816,1000.0,1000.0,1000.0,333.0,333.0,333.3333333333333,0.0,667.0,1051.0,
77,data/histories_unified/soletta,16873,2015-12-01_13-54-06.dimacs,2015-12-10_16-11-17.dimacs,spur,rejection,expectation_uniform,0.04286179691553116,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
78,data/histories_unified/soletta,16873,2015-12-10_16-11-17.dimacs,2015-12-10_18-26-08.dimacs,spur,rejection,expectation_uniform,0.04282488115131855,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
79,data/histories_unified/soletta,16873,2015-12-10_18-26-08.dimacs,2015-12-17_17-14-39.dimacs,spur,rejection,expectation_uniform,0.040866976603865623,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
80,data/histories_unified/soletta,16873,2015-12-17_17-14-39.dimacs,2015-12-28_13-48-28.dimacs,spur,rejection,expectation_uniform,0.36553637124598026,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
81,data/histories_unified/soletta,16873,2015-12-28_13-48-28.dimacs,2015-12-29_18-23-15.dimacs,spur,rejection,expectation_uniform,0.3627730291336775,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
82,data/histories_unified/soletta,16873,2015-12-29_18-23-15.dimacs,2016-01-13_16-07-39.dimacs,spur,rejection,expectation_uniform,0.3955712914466858,1000.0,1000.0,1000.0,500.0,500.0,500.0,0.0,500.0,1050.0,
