,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new
34,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_34.dimacs,adderii_35.dimacs,spur,rejection,uniform,2.557161822915077,1000,4.472517321558161,8,1000,8,4.472517321558161,992,0,0
35,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_35.dimacs,adderii_36.dimacs,spur,rejection,uniform,2.5760851949453354,1000,5.586972351810086e-13,0,0,0,4.670860078683106e-13,0,1000,1050
36,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_36.dimacs,adderii_37.dimacs,spur,rejection,uniform,3.1627151872962713,1000,9.965924188102656e-21,0,0,0,1.0104422014410236e-21,0,1000,1050
37,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_37.dimacs,adderii_38.dimacs,spur,rejection,uniform,3.2786957528442144,1000,18.057531314003267,13,1000,13,18.057531314003267,987,0,0
38,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_38.dimacs,adderii_39.dimacs,spur,rejection,uniform,0.2509019374847412,1000,1000.0,1000,1000,1000,1000.0,0,0,0
39,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_39.dimacs,adderii_40.dimacs,spur,rejection,uniform,2.9084411151707172,1000,2.615507341770524e-83,0,0,0,2.615507341770524e-83,0,1000,1050
40,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_40.dimacs,adderii_41.dimacs,spur,rejection,uniform,3.36632826551795,1000,36.23787918084543,33,1000,33,36.23787918084543,967,0,0
41,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_41.dimacs,adderii_42.dimacs,spur,rejection,uniform,5.26055265776813,1000,1.7647045278361074e-83,0,0,0,1.7647045278361074e-83,0,1000,1050
42,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_42.dimacs,adderii_43.dimacs,spur,rejection,uniform,4.49426306784153,1000,1000.0,1000,0,0,0.07347747647398906,0,1000,1050
43,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_43.dimacs,adderii_44.dimacs,spur,rejection,uniform,3.813681971281767,1000,2.4101020518402916e-53,0,0,0,2.4101020518402916e-53,0,1000,1050
44,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_44.dimacs,adderii_45.dimacs,spur,rejection,uniform,6.436757793650031,1000,7.904760111172329e-15,0,1000,0,7.904760111172329e-15,1000,0,0
45,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_45.dimacs,adderii_46.dimacs,spur,rejection,uniform,5.635105984285474,1000,3.196855387505555e-06,0,1000,0,3.196855387505555e-06,1000,0,0
46,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_46.dimacs,adderii_47.dimacs,spur,rejection,uniform,5.647943628951907,1000,1000.0,1000,0,0,0.057724918208523573,0,1000,1050
47,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_47.dimacs,adderii_48.dimacs,spur,rejection,uniform,6.715191977098584,1000,6.784160349753206e-18,0,1000,0,6.784160349753206e-18,1000,0,0
48,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_48.dimacs,adderii_49.dimacs,spur,rejection,uniform,5.85462436452508,1000,0.7954577873640754,0,1000,0,0.7954577873640754,1000,0,0
49,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_49.dimacs,adderii_50.dimacs,spur,rejection,uniform,0.9197443407028913,1000,1000.0,1000,1000,1000,1000.0,0,0,0
